,price
1365,101.5292696892045
1366,50.701874494607864
1367,82.51927829824999
1368,58.22593837045287
1369,58.50764128730712
1370,77.88014563755965
1371,84.22055074851039
1372,61.9414228241526
1373,111.5660080257617
1374,87.01566783147601
1375,61.9414228241526
1376,24.06351887345556
1377,322.3617929577005
1378,933.213428914812
1379,110.57165608674646
1380,62.0325160717635
1381,229.91672554714282
1382,47.54032882439004
1383,88.96750062128991
1384,178.08045598984558
1385,180.24504877625697
1386,33.78002009814728
1387,121.90830080102458
1388,164.81927675218014
1389,128.7876649506271
1390,61.051442867085164
1391,429.66362136031734
1392,83.84999713162165
1393,52.34634928898257
1394,493.6515390084499
1395,39.49786595090649
1396,45.13319951201478
1397,486.3987017191754
1398,53.98139424205744
1399,53.98139424205744
1400,58.91430051085634
1401,89.93463292747933
1402,113.2472658905625
1403,47.15082508244891
1404,117.5628499011061
1405,73.00597215873341
1406,56.66382522215983
1407,68.79657957056206
1408,48.591970999599056
1409,222.8250290461422
1410,65.09962491254684
1411,119.03651023260761
1412,48.9117350560845
1413,82.23099974082149
1414,48.257838470996084
1415,95.22899339030849
1416,139.32884591909857
1417,242.92614221050837
1418,97.89816124419377
1419,87.28661847482431
1420,50.395022050750256
1421,356.33078516800197
1422,44.11540367257327
1423,61.23217463681676
1424,192.7527640442791
1425,61.387327229427726
1426,85.71337982942467
1427,88.74788884553902
1428,51.034953074997546
1429,84.42307776080582
1430,97.46510333783263
1431,51.79231480810516
1432,77.30223382726878
1433,53.78473732820494
1434,37.922255576779406
1435,278.45504971346327
1436,64.67365573875996
1437,72.7071743169574
1438,183.33045881043367
1439,120.59795990344726
1440,82.61910115861218
1441,73.00761121744478
1442,178.02497701055498
1443,270.53958285531814
1444,232.72031438865366
1445,62.57159065442198
1446,83.84999713162165
1447,126.81311560725251
1448,122.27678955009279
1449,55.87572581942038
1450,51.034953074997546
1451,385.63023531916895
1452,74.02496577535112
1453,64.22122091292346
1454,49.22248553264996
1455,62.899811106818355
1456,97.3399689822113
1457,55.94088775949049
1458,51.153717211665516
1459,64.52671477033684
1460,58.21540958834924
1461,72.81307558678371
1462,44.11540367257327
1463,73.00761121744478
1464,44.11540367257327
1465,112.80221452564307
1466,76.79986463992856
1467,93.65151353026238
1468,64.0320520779668
1469,195.40957785167495
1470,51.16298981653247
1471,107.64939408231297
1472,31.0870831463982
1473,1006.995673706323
1474,375.88465215664456
1475,68.29616694211775
1476,101.81743788741582
1477,61.196550127988104
1478,32.91428208027008
1479,56.66967319159648
